Id,ActivityDate,TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source
,14-May-2024,4747,3.39,3,0,126,1329,2156.0,Fitbit
,05/15/2024,8368,5.98,60,2,18,1232,1927.0,Fitbit
U_IIYMYRSVZN4R,2024-05-16,6459,4.61,63,25,131,1354,2979.0,Fitbit
U_IIYMYRSVZN4R,2024/05/17 00:00,5240,3.74,17,37,52,1364,2166.0,Fitbit
U_IIYMYRSVZN4R,27-May-2024,5531,3.95,27,28,200,1277,1833.0,Fitbit
U_IIYMYRSVZN4R,05/28/2024,7132,5.09,44,22,132,1285,1985.0,Fitbit
U_IIYMYRSVZN4R,2024/05/29 00:00,4754,3.4,18,13,18,1397,2334.0,Fitbit
U_IIYMYRSVZN4R,2024/05/30 00:00,2825,2.02,1,13,,1327,1772.0,Fitbit
,2024-05-31,5075,3.62,18,37,35,1375,2335.0,Fitbit
U_IIYMYRSVZN4R,06/11/2024,6860,4.9,29,33,161,1298,2160.0,Fitbit
U_IIYMYRSVZN4R,2024/06/12 00:00,6840,4.89,57,,48,1290,2540.0,Fitbit
U_IIYMYRSVZN4R,2024-06-13,8410,6.01,58,21,194,1187,2482.0,Fitbit
U_IIYMYRSVZN4R,2024/06/14 00:00,5683,4.06,18,38,168,1224,2029.0,Fitbit
U_IIYMYRSVZN4R,2024-06-15,5668,4.05,21,32,124,1320,1411.0,Fitbit
U_IIYMYRSVZN4R,06/16/2024,4916,3.51,33,10,42,1307,2491.0,Fitbit
U_IIYMYRSVZN4R,06/17/2024,6804,,48,36,145,1216,2355.0,Fitbit
U_IIYMYRSVZN4R,2024-06-18,8333,5.95,40,14,53,1218,2528.0,Fitbit
U_IIYMYRSVZN4R,2024/06/19 00:00,8115,5.8,43,,67,,,Fitbit
U_IIYMYRSVZN4R,06/20/2024,6669,4.76,25,36,151,1338,1378.0,Fitbit
U_IIYMYRSVZN4R,06/21/2024,7214,5.15,32,0,9,1269,2025.0,Fitbit
U_IIYMYRSVZN4R,2024/06/22 00:00,2702,1.93,19,32,168,1325,2018.0,Fitbit
U_IIYMYRSVZN4R,23-Jun-2024,3858,2.76,33,14,56,,2304.0,Fitbit
U_IIYMYRSVZN4R,24-Jun-2024,5055,3.61,,0,99,1371,2369.0,Fitbit
U_IIYMYRSVZN4R,06/25/2024,3858,2.76,12,25,87,,,Fitbit
U_IIYMYRSVZN4R,26-Jun-2024,6092,4.35,56,5,97,1324,1885.0,Fitbit
U_IIYMYRSVZN4R,28-Jun-2024,4848,,26,12,28,1287,2504.0,Fitbit
U_IIYMYRSVZN4R,06/29/2024,4343,3.1,17,36,55,,2450.0,Fitbit
U_IIYMYRSVZN4R,06/30/2024,996,0.71,0,18,136,1271,2189.0,Fitbit
U_IIYMYRSVZN4R,01-Jul-2024,4858,3.47,9,28,209,1349,2158.0,Fitbit
U_IIYMYRSVZN4R,07/02/2024,5366,3.83,,9,185,1282,1905.0,Fitbit
U_IIYMYRSVZN4R,03-Jul-2024,6581,4.7,24,8,132,1215,1990.0,Fitbit
U_IIYMYRSVZN4R,2024-07-04,6780,4.84,28,40,56,1370,,Fitbit
U_IIYMYRSVZN4R,2024-07-05,7529,5.38,61,17,78,1297,2351.0,Fitbit
U_IIYMYRSVZN4R,07/06/2024,5706,4.08,44,18,219,1236,2085.0,Fitbit
U_IIYMYRSVZN4R,07/07/2024,2836,2.03,0,4,148,1355,1859.0,Fitbit
U_IIYMYRSVZN4R,08-Jul-2024,5302,,,28,214,1371,2268.0,Fitbit
U_IIYMYRSVZN4R,2024-07-09,6516,4.65,48,18,103,1345,2496.0,Fitbit
U_IIYMYRSVZN4R,2024/07/10 00:00,5234,3.74,26,10,147,1307,1903.0,Fitbit
U_IIYMYRSVZN4R,2024-07-11,7365,5.26,29,,179,1323,2421.0,Fitbit
U_IIYMYRSVZN4R,12-Jul-2024,5285,3.77,47,40,126,1224,1961.0,Fitbit
U_IIYMYRSVZN4R,07/13/2024,4185,2.99,,37,121,1240,2161.0,Fitbit
U_IIYMYRSVZN4R,15-Jul-2024,6990,4.99,50,15,120,1242,1996.0,Fitbit
U_IIYMYRSVZN4R,07/16/2024,5744,4.1,50,20,160,1207,1784.0,Fitbit
U_IIYMYRSVZN4R,2024/07/17 00:00,7658,5.47,40,,76,1230,2312.0,Fitbit
U_IIYMYRSVZN4R,18-Jul-2024,8679,6.2,58,28,98,1329,2341.0,Fitbit
U_IIYMYRSVZN4R,07/19/2024,6958,,43,5,47,1357,2166.0,Fitbit
U_IIYMYRSVZN4R,07/20/2024,3626,2.59,12,30,215,1333,,Fitbit
U_IIYMYRSVZN4R,07/21/2024,5703,,42,16,218,1219,2436.0,Fitbit
U_IIYMYRSVZN4R,2024-07-22,6501,4.64,44,12,17,1222,1867.0,Fitbit
U_IIYMYRSVZN4R,2024/07/23 00:00,6339,4.53,24,39,121,1222,1733.0,Fitbit
U_IIYMYRSVZN4R,24-Jul-2024,6057,,40,37,145,1354,2084.0,Fitbit
U_IIYMYRSVZN4R,25-Jul-2024,6538,4.67,31,0,24,1283,2390.0,Fitbit
U_IIYMYRSVZN4R,07/27/2024,4689,,11,26,154,1290,2414.0,Fitbit
U_IIYMYRSVZN4R,07/28/2024,4087,2.92,0,,,1361,1956.0,Fitbit
U_IIYMYRSVZN4R,29-Jul-2024,5893,4.21,11,40,144,1368,1964.0,Fitbit
U_IIYMYRSVZN4R,2024-07-31,4598,3.28,6,1,139,1248,1882.0,Fitbit
U_IIYMYRSVZN4R,08/02/2024,5391,3.85,29,1,46,1327,2314.0,Fitbit
U_IIYMYRSVZN4R,03-Aug-2024,3163,2.26,13,20,90,1313,2247.0,Fitbit
U_IIYMYRSVZN4R,2024-08-04,3345,2.39,10,24,177,,1696.0,Fitbit
U_IIYMYRSVZN4R,08/05/2024,8017,5.73,33,34,45,1365,2141.0,Fitbit
U_IIYMYRSVZN4R,2024-08-06,3625,2.59,18,32,207,1290,1862.0,Fitbit
U_IIYMYRSVZN4R,07-Aug-2024,5266,3.76,40,30,119,1273,2036.0,Fitbit
,2024-08-08,6249,4.46,27,1,18,1387,2267.0,Fitbit
U_IIYMYRSVZN4R,2024/08/09 00:00,6553,4.68,37,1,35,1297,2625.0,Fitbit
U_IIYMYRSVZN4R,2024/08/10 00:00,2949,2.11,0,,175,1391,2170.0,Fitbit
U_IIYMYRSVZN4R,08/11/2024,3748,2.68,17,32,3,1384,1926.0,Fitbit
U_IIYMYRSVZN4R,2024-08-12,6726,4.8,57,6,195,1327,2011.0,Fitbit
U_IIYMYRSVZN4R,2024/08/13 00:00,4853,3.47,18,5,125,1329,2067.0,Fitbit
U_IIYMYRSVZN4R,2024/08/14 00:00,6931,4.95,17,12,118,1233,1894.0,Fitbit
U_IIYMYRSVZN4R,2024-08-15,4731,3.38,8,5,,,2259.0,Fitbit
U_IIYMYRSVZN4R,16-Aug-2024,6692,4.78,54,3,211,1231,2273.0,Fitbit
U_IIYMYRSVZN4R,17-Aug-2024,4813,3.44,,24,,1371,2361.0,Fitbit
U_IIYMYRSVZN4R,2024-08-18,4909,3.51,11,0,192,1234,1501.0,Fitbit
U_IIYMYRSVZN4R,08/19/2024,7102,5.07,54,13,,1270,2263.0,Fitbit
U_IIYMYRSVZN4R,20-Aug-2024,5717,4.08,30,2,86,1327,2050.0,Fitbit
,21-Aug-2024,4414,3.15,7,12,29,1279,2233.0,Fitbit
U_IIYMYRSVZN4R,08/22/2024,7264,5.19,46,,208,1222,2424.0,Fitbit
U_IIYMYRSVZN4R,2024/08/23 00:00,5830,4.16,54,28,129,1342,2249.0,Fitbit
U_IIYMYRSVZN4R,2024/08/24 00:00,3033,2.17,0,19,57,1250,1716.0,Fitbit
U_IIYMYRSVZN4R,08/25/2024,1654,1.18,0,2,183,1315,1711.0,Fitbit
U_IIYMYRSVZN4R,26-Aug-2024,5572,,,17,98,1239,1972.0,Fitbit
U_IIYMYRSVZN4R,27-Aug-2024,,4.16,31,16,11,1254,2086.0,Fitbit
U_IIYMYRSVZN4R,08/28/2024,4897,3.5,36,22,,1202,2178.0,Fitbit
U_IIYMYRSVZN4R,2024/08/29 00:00,6436,4.6,53,,197,1313,1935.0,Fitbit
U_IIYMYRSVZN4R,08/30/2024,7104,5.07,35,38,55,1286,2271.0,Fitbit
U_IIYMYRSVZN4R,2024-08-31,2568,1.83,0,35,88,1396,1713.0,Fitbit
U_IIYMYRSVZN4R,2024/09/01 00:00,,1.49,,3,110,1404,2223.0,Fitbit
,2024/09/02 00:00,5319,3.8,34,23,,1370,1594.0,Fitbit
U_IIYMYRSVZN4R,03-Sep-2024,7323,5.23,39,14,115,1251,1931.0,Fitbit
,2024-09-04,6985,4.99,,20,70,1260,1612.0,Fitbit
U_IIYMYRSVZN4R,2024-09-05,,,47,23,116,1281,2111.0,Fitbit
U_IIYMYRSVZN4R,09/06/2024,4691,3.35,34,30,189,1265,1592.0,Fitbit
U_IIYMYRSVZN4R,09/07/2024,3922,2.8,38,1,31,1351,1730.0,Fitbit
U_IIYMYRSVZN4R,08-Sep-2024,5330,3.81,23,36,17,1244,1793.0,Fitbit
U_IIYMYRSVZN4R,09-Sep-2024,6634,4.74,15,27,11,1315,2501.0,Fitbit
U_IIYMYRSVZN4R,2024-09-10,8474,6.05,61,18,,1322,,Fitbit
U_IIYMYRSVZN4R,09/11/2024,4918,,22,18,210,1248,,Fitbit
U_IIYMYRSVZN4R,2024-09-12,5094,3.64,15,18,78,1214,1934.0,Fitbit
U_IIYMYRSVZN4R,09/13/2024,3801,2.71,0,,32,1385,2196.0,Fitbit
U_IIYMYRSVZN4R,14-Sep-2024,5029,3.59,34,40,144,1379,1951.0,Fitbit
U_IIYMYRSVZN4R,15-Sep-2024,5885,,29,31,50,1238,2353.0,Fitbit
U_IIYMYRSVZN4R,2024-09-16,5328,3.81,13,19,27,1363,2247.0,Fitbit
U_IIYMYRSVZN4R,2024/09/17 00:00,5953,4.25,5,18,73,1308,2602.0,Fitbit
U_IIYMYRSVZN4R,2024/09/18 00:00,4599,3.29,34,22,152,1264,1968.0,Fitbit
,2024/09/19 00:00,7140,5.1,52,18,33,1203,2038.0,Fitbit
,09/20/2024,4742,3.39,,30,121,1269,2090.0,Fitbit
U_IIYMYRSVZN4R,09/21/2024,4208,3.01,0,33,213,1277,1850.0,Fitbit
U_IIYMYRSVZN4R,2024/09/22 00:00,1546,1.1,0,37,123,1408,2138.0,Fitbit
U_IIYMYRSVZN4R,2024/09/23 00:00,4730,3.38,44,12,83,1318,2598.0,Fitbit
,2024-09-24,3938,2.81,6,30,204,1352,1989.0,Fitbit
,2024/09/25 00:00,5366,3.83,30,17,,1294,2095.0,Fitbit
,2024/09/26 00:00,4416,,0,25,,1383,,Fitbit
U_IIYMYRSVZN4R,27-Sep-2024,5694,4.07,0,23,203,,2180.0,Fitbit
U_IIYMYRSVZN4R,2024-09-28,3880,2.77,20,10,179,1241,1925.0,Fitbit
U_IIYMYRSVZN4R,29-Sep-2024,5856,4.18,50,35,,1232,2404.0,Fitbit
U_IIYMYRSVZN4R,09/30/2024,5201,3.71,8,17,180,1301,2386.0,Fitbit
U_IIYMYRSVZN4R,01-Oct-2024,6801,4.86,54,30,201,1315,1787.0,Fitbit
U_IIYMYRSVZN4R,02-Oct-2024,7198,5.14,48,22,13,1247,2080.0,Fitbit
,03-Oct-2024,5689,,46,13,96,1296,1613.0,Fitbit
U_IIYMYRSVZN4R,2024/10/04 00:00,8542,6.1,63,36,,1204,1814.0,Fitbit
U_IIYMYRSVZN4R,10/05/2024,5043,3.6,29,32,8,1351,1988.0,Fitbit
U_IIYMYRSVZN4R,2024-10-06,4381,3.13,29,13,61,1296,1958.0,Fitbit
U_IIYMYRSVZN4R,10/07/2024,6432,4.59,35,5,176,1279,2227.0,Fitbit
U_IIYMYRSVZN4R,2024-10-08,8637,6.17,,5,,1365,2610.0,Fitbit
U_IIYMYRSVZN4R,2024-10-09,6749,4.82,34,0,3,1206,1905.0,Fitbit
U_IIYMYRSVZN4R,2024/10/10 00:00,5049,3.61,36,25,138,1276,1944.0,Fitbit
U_IIYMYRSVZN4R,11-Oct-2024,,4.89,19,0,7,1288,1813.0,Fitbit
U_IIYMYRSVZN4R,10/12/2024,2393,1.71,13,24,160,1235,2185.0,Fitbit
U_IIYMYRSVZN4R,13-Oct-2024,3600,2.57,18,,106,,1851.0,Fitbit
U_IIYMYRSVZN4R,10/14/2024,7129,5.09,36,4,176,1338,2212.0,Fitbit
U_IIYMYRSVZN4R,10/15/2024,7073,5.05,60,17,65,1340,2450.0,Fitbit
U_IIYMYRSVZN4R,2024-10-16,4751,3.39,0,,203,1252,2061.0,Fitbit
U_IIYMYRSVZN4R,2024-10-17,5565,3.98,42,19,25,1280,2115.0,Fitbit
U_IIYMYRSVZN4R,2024-10-18,7760,5.54,30,8,143,1349,2471.0,Fitbit
U_IIYMYRSVZN4R,19-Oct-2024,5311,3.79,10,24,91,1340,2333.0,Fitbit
U_IIYMYRSVZN4R,10/20/2024,5963,4.26,9,3,,1248,2451.0,Fitbit
U_IIYMYRSVZN4R,21-Oct-2024,6032,,40,,40,1347,1964.0,Fitbit
U_IIYMYRSVZN4R,2024/10/22 00:00,5469,3.91,,5,182,1372,2053.0,Fitbit
U_IIYMYRSVZN4R,23-Oct-2024,6265,4.47,31,11,78,1225,2149.0,Fitbit
U_IIYMYRSVZN4R,2024-10-24,3983,2.85,25,16,203,1254,2258.0,Fitbit
U_IIYMYRSVZN4R,2024-10-25,6047,4.32,45,0,138,1369,1948.0,Fitbit
U_IIYMYRSVZN4R,2024/10/26 00:00,3983,2.85,41,5,83,1250,1964.0,Fitbit
U_IIYMYRSVZN4R,2024-10-27,4709,3.36,6,,189,1409,2163.0,Fitbit
U_IIYMYRSVZN4R,2024/10/28 00:00,9202,,36,3,185,1318,2708.0,Fitbit
U_IIYMYRSVZN4R,10/29/2024,4947,3.53,36,15,49,1312,2127.0,Fitbit
U_IIYMYRSVZN4R,30-Oct-2024,4963,3.54,38,19,180,,2101.0,Fitbit
U_IIYMYRSVZN4R,2024/10/31 00:00,4701,3.36,13,1,193,1294,2555.0,Fitbit
,11/01/2024,6632,4.74,27,34,125,1299,1861.0,Fitbit
U_IIYMYRSVZN4R,02-Nov-2024,3054,2.18,20,,189,1402,1560.0,Fitbit
,03-Nov-2024,2493,1.78,14,,122,1344,2144.0,Fitbit
U_IIYMYRSVZN4R,11/04/2024,5805,4.15,43,33,,1376,2266.0,Fitbit
U_IIYMYRSVZN4R,2024/11/05 00:00,7247,5.18,35,32,33,1205,1828.0,Fitbit
U_IIYMYRSVZN4R,2024/11/06 00:00,7320,5.23,37,15,158,1265,1929.0,Fitbit
U_IIYMYRSVZN4R,2024/11/07 00:00,6925,4.95,54,14,159,1259,2206.0,Fitbit
U_IIYMYRSVZN4R,08-Nov-2024,5770,4.12,10,36,129,1393,1868.0,Fitbit
U_IIYMYRSVZN4R,09-Nov-2024,4791,3.42,6,31,132,1321,1738.0,Fitbit
U_IIYMYRSVZN4R,2024/11/10 00:00,4162,2.97,0,28,94,,1667.0,Fitbit
U_IIYMYRSVZN4R,11/11/2024,5208,3.72,45,25,38,1321,1908.0,Fitbit
U_IIYMYRSVZN4R,2024/11/12 00:00,5881,4.2,28,,185,1267,2603.0,Fitbit
U_IIYMYRSVZN4R,13-Nov-2024,7766,5.55,65,34,79,1336,2434.0,Fitbit
,11/15/2024,6984,4.99,51,14,97,1365,2151.0,Fitbit
U_IIYMYRSVZN4R,2024/11/16 00:00,,2.91,17,6,137,1330,2232.0,Fitbit
U_IIYMYRSVZN4R,11/17/2024,2746,1.96,19,22,215,1366,2095.0,Fitbit
U_IIYMYRSVZN4R,2024-11-18,5858,4.18,16,17,,1236,1852.0,Fitbit
,2024/11/19 00:00,5392,3.85,27,38,16,1296,2525.0,Fitbit
U_IIYMYRSVZN4R,20-Nov-2024,6677,4.77,50,24,83,1324,2492.0,Fitbit
U_IIYMYRSVZN4R,2024/11/21 00:00,7693,5.5,44,34,1,1298,2124.0,Fitbit
U_IIYMYRSVZN4R,22-Nov-2024,6709,4.79,27,5,26,1379,2493.0,Fitbit
U_IIYMYRSVZN4R,23-Nov-2024,2813,2.01,1,3,178,1333,1889.0,Fitbit
U_IIYMYRSVZN4R,2024/11/24 00:00,3244,2.32,0,20,43,,1851.0,Fitbit
U_IIYMYRSVZN4R,11/25/2024,6482,,28,,144,1288,1828.0,Fitbit
U_IIYMYRSVZN4R,26-Nov-2024,6883,4.92,38,40,55,1284,2286.0,Fitbit
U_IIYMYRSVZN4R,2024-11-27,5998,4.28,36,39,85,,2535.0,Fitbit
U_IIYMYRSVZN4R,2024/11/28 00:00,5373,3.84,1,0,108,1314,2303.0,Fitbit
U_IIYMYRSVZN4R,11/29/2024,5373,3.84,,29,91,1367,2377.0,Fitbit
,11/30/2024,3096,2.21,0,29,33,1407,1706.0,Fitbit
U_IIYMYRSVZN4R,2024-12-01,5224,3.73,38,13,190,,1990.0,Fitbit
U_IIYMYRSVZN4R,2024-12-02,4968,3.55,19,39,156,1261,1642.0,Fitbit
U_IIYMYRSVZN4R,2024-12-03,6443,4.6,52,16,93,1345,2333.0,Fitbit
U_IIYMYRSVZN4R,2024/12/04 00:00,7897,5.64,70,12,27,1313,2129.0,Fitbit
U_IIYMYRSVZN4R,2024/12/05 00:00,3499,2.5,15,12,187,1410,1928.0,Fitbit
,2024-12-06,6138,4.38,34,39,199,1219,2216.0,Fitbit
U_IIYMYRSVZN4R,2024/12/07 00:00,3355,2.4,1,,11,1356,2088.0,Fitbit
U_IIYMYRSVZN4R,12/08/2024,5462,3.9,13,19,114,1376,1945.0,Fitbit
U_IIYMYRSVZN4R,2024/12/10 00:00,,4.5,55,15,76,1215,1984.0,Fitbit
U_IIYMYRSVZN4R,2024/12/11 00:00,6497,4.64,12,31,,1239,2224.0,Fitbit
U_IIYMYRSVZN4R,12/13/2024,6305,4.5,54,8,127,1236,1891.0,Fitbit
U_IIYMYRSVZN4R,2024-12-14,,0.7,,23,130,1291,2061.0,Fitbit
U_IIYMYRSVZN4R,2024/12/15 00:00,6676,4.77,40,28,111,1276,1822.0,Fitbit
U_IIYMYRSVZN4R,2024-12-16,6746,4.82,38,39,69,1198,2110.0,Fitbit
U_IIYMYRSVZN4R,17-Dec-2024,5075,3.62,,9,179,1274,1863.0,Fitbit
U_IIYMYRSVZN4R,2024-12-18,6716,4.8,56,13,149,1330,2077.0,Fitbit
U_IIYMYRSVZN4R,2024/12/19 00:00,6342,4.53,68,6,58,1363,2459.0,Fitbit
U_IIYMYRSVZN4R,20-Dec-2024,7399,5.29,45,23,174,1244,2311.0,Fitbit
U_IIYMYRSVZN4R,2024/12/21 00:00,4347,3.1,33,27,51,1273,2232.0,Fitbit
U_IIYMYRSVZN4R,23-Dec-2024,5788,,,38,201,1259,2143.0,Fitbit
U_IIYMYRSVZN4R,24-Dec-2024,6172,4.41,37,39,17,1236,2053.0,Fitbit
U_IIYMYRSVZN4R,2024/12/25 00:00,4582,3.27,20,5,61,1354,,Fitbit
U_IIYMYRSVZN4R,2024-12-26,5691,,33,34,98,1269,2175.0,Fitbit
U_IIYMYRSVZN4R,2024-12-27,5555,3.97,21,12,60,1385,2318.0,Fitbit
U_IIYMYRSVZN4R,2024-12-28,4334,3.1,8,0,125,1234,1899.0,Fitbit
U_IIYMYRSVZN4R,29-Dec-2024,4025,2.88,22,5,175,1303,,Fitbit
U_IIYMYRSVZN4R,2024/12/30 00:00,6156,4.4,48,38,78,1359,2037.0,Fitbit
U_IIYMYRSVZN4R,2024-12-31,7601,5.43,81,16,70,1292,2344.0,Fitbit
U_IT9BN18GP51K,2024/01/06 00:00,7093,5.07,,4,217,1234,2004.0,Fitbit
U_IT9BN18GP51K,01/07/2024,5938,4.24,43,33,,1362,1806.0,Fitbit
U_IT9BN18GP51K,2024-01-08,10296,7.35,90,11,69,1337,2453.0,Fitbit
U_IT9BN18GP51K,01/09/2024,9815,7.01,58,20,63,1321,2513.0,Fitbit
U_IT9BN18GP51K,2024-01-10,8189,5.85,37,2,55,1204,2537.0,Fitbit
,01/11/2024,8804,6.29,67,18,30,1256,2283.0,Fitbit
U_IT9BN18GP51K,2024/01/12 00:00,8594,6.14,60,,195,1204,2224.0,Fitbit
U_IT9BN18GP51K,2024/01/13 00:00,7408,5.29,43,5,29,1213,2129.0,Fitbit
U_IT9BN18GP51K,01/14/2024,5320,,13,,1,1346,1928.0,Fitbit
U_IT9BN18GP51K,01/15/2024,8208,5.86,53,,23,1345,2078.0,Fitbit
U_IT9BN18GP51K,21-Jan-2024,5734,4.1,,26,58,1223,1891.0,Fitbit
U_IT9BN18GP51K,2024/01/22 00:00,8933,6.38,,36,80,1313,2612.0,Fitbit
U_IT9BN18GP51K,01/23/2024,8784,6.27,76,36,99,,2460.0,Fitbit
U_IT9BN18GP51K,2024-01-24,5174,3.7,11,27,91,1387,1858.0,Fitbit
U_IT9BN18GP51K,25-Jan-2024,7673,,38,16,15,1241,2200.0,Fitbit
U_IT9BN18GP51K,2024-01-26,10867,7.76,91,15,111,1337,2537.0,Fitbit
U_IT9BN18GP51K,27-Jan-2024,4668,3.33,,26,215,1363,1656.0,Fitbit
U_IT9BN18GP51K,01/28/2024,4466,3.19,26,24,89,1326,2038.0,Fitbit
U_IT9BN18GP51K,2024/01/29 00:00,5932,4.24,,3,,1367,2261.0,Fitbit
U_IT9BN18GP51K,30-Jan-2024,8025,5.73,36,11,174,1247,2238.0,Fitbit
U_IT9BN18GP51K,31-Jan-2024,8891,6.35,79,24,185,1304,2456.0,Fitbit
U_IT9BN18GP51K,01-Feb-2024,7011,,43,13,52,,2299.0,Fitbit
U_IT9BN18GP51K,2024-02-02,7613,,60,24,63,1222,2227.0,Fitbit
U_IT9BN18GP51K,2024/02/03 00:00,8237,5.88,,14,132,1237,2280.0,Fitbit
U_IT9BN18GP51K,02/04/2024,6765,4.83,49,6,167,1376,2306.0,Fitbit
U_IT9BN18GP51K,2024/02/05 00:00,7659,5.47,41,33,74,1329,2475.0,Fitbit
U_IT9BN18GP51K,2024-02-06,5632,4.02,29,,206,1311,,Fitbit
U_IT9BN18GP51K,2024-02-07,7131,5.09,37,30,154,1311,1798.0,Fitbit
U_IT9BN18GP51K,2024-02-08,8172,5.84,,24,146,1291,2084.0,Fitbit
,2024/02/18 00:00,4340,3.1,0,35,121,,1948.0,Fitbit
U_IT9BN18GP51K,02/19/2024,8703,6.22,72,,123,,2417.0,Fitbit
U_IT9BN18GP51K,2024/02/20 00:00,,6.03,57,0,,1329,2074.0,Fitbit
U_IT9BN18GP51K,21-Feb-2024,6207,4.43,,14,93,1378,2037.0,Fitbit
U_IT9BN18GP51K,02/22/2024,8851,6.32,81,39,41,1205,2190.0,Fitbit
,02/23/2024,6286,4.49,23,34,115,1267,2814.0,Fitbit
U_IT9BN18GP51K,24-Feb-2024,4736,3.38,,21,67,1296,2422.0,Fitbit
U_IT9BN18GP51K,2024/02/25 00:00,7436,5.31,36,6,123,1299,2564.0,Fitbit
U_IT9BN18GP51K,26-Feb-2024,7914,5.65,49,,158,1301,2331.0,Fitbit
U_IT9BN18GP51K,2024/02/27 00:00,5391,3.85,21,8,134,1331,2000.0,Fitbit
,2024/02/28 00:00,9033,6.45,42,15,211,1283,2652.0,Fitbit
U_IT9BN18GP51K,2024-02-29,7842,5.6,40,23,208,1262,2229.0,Fitbit
U_IT9BN18GP51K,2024/03/01 00:00,7402,5.29,45,1,154,1236,,Fitbit
U_IT9BN18GP51K,2024-03-02,7096,5.07,49,12,2,,2122.0,Fitbit
U_IT9BN18GP51K,2024/03/03 00:00,8004,5.72,46,33,19,1263,2086.0,Fitbit
U_IT9BN18GP51K,04-Mar-2024,,4.59,33,4,182,1225,2137.0,Fitbit
U_IT9BN18GP51K,05-Mar-2024,8453,6.04,38,25,,1233,2063.0,Fitbit
U_IT9BN18GP51K,03/06/2024,5864,4.19,39,25,119,1312,2079.0,Fitbit
U_IT9BN18GP51K,03/07/2024,8083,5.77,32,0,212,1281,2763.0,Fitbit
U_IT9BN18GP51K,2024-03-08,8003,5.72,57,14,73,1246,1697.0,Fitbit
U_IT9BN18GP51K,2024-03-10,5047,3.6,9,33,100,1246,,Fitbit
U_IT9BN18GP51K,11-Mar-2024,6186,4.42,38,3,,1396,1863.0,Fitbit
U_IT9BN18GP51K,2024-03-12,8729,6.24,74,5,118,1290,2439.0,Fitbit
U_IT9BN18GP51K,13-Mar-2024,6734,4.81,23,19,211,1290,2422.0,Fitbit
U_IT9BN18GP51K,03/14/2024,8749,,,30,132,1278,2383.0,Fitbit
U_IT9BN18GP51K,15-Mar-2024,6893,4.92,,19,149,1290,2415.0,Fitbit
U_IT9BN18GP51K,03/16/2024,8727,6.23,44,31,,1306,2278.0,Fitbit
U_IT9BN18GP51K,2024/03/17 00:00,7941,5.67,32,39,40,1338,2213.0,Fitbit
U_IT9BN18GP51K,2024-03-18,6689,4.78,21,32,,1247,1753.0,Fitbit
U_IT9BN18GP51K,2024-03-19,6448,4.61,35,,,1343,2523.0,Fitbit
U_IT9BN18GP51K,2024-03-20,9618,6.87,44,8,86,1250,2123.0,Fitbit
U_IT9BN18GP51K,03/21/2024,7758,5.54,61,2,74,1342,2013.0,Fitbit
U_IT9BN18GP51K,2024-03-22,7629,5.45,,14,34,1284,1937.0,Fitbit
U_IT9BN18GP51K,03/23/2024,6087,4.35,37,,69,1377,2060.0,Fitbit
U_IT9BN18GP51K,2024-03-24,6214,4.44,24,12,158,1388,2146.0,Fitbit
U_IT9BN18GP51K,03/25/2024,7877,5.63,40,13,168,1314,2269.0,Fitbit
U_IT9BN18GP51K,2024-03-26,6093,4.35,49,1,18,1272,1832.0,Fitbit
U_IT9BN18GP51K,2024-03-27,8376,5.98,40,2,54,1207,2483.0,Fitbit
U_IT9BN18GP51K,29-Mar-2024,10096,7.21,68,28,176,1305,2569.0,Fitbit
U_IT9BN18GP51K,2024/03/30 00:00,6154,4.4,33,6,197,1324,2322.0,Fitbit
U_IT9BN18GP51K,03/31/2024,6001,4.29,21,9,,1272,2302.0,Fitbit
U_IT9BN18GP51K,04/01/2024,10960,7.83,97,35,30,1266,2462.0,Fitbit
,04/02/2024,6472,4.62,36,8,,1359,2193.0,Fitbit
U_IT9BN18GP51K,03-Apr-2024,9702,6.93,57,16,85,1197,2894.0,Fitbit
,2024/04/04 00:00,7928,5.66,44,2,60,1261,2844.0,Fitbit
U_IT9BN18GP51K,2024-04-05,7348,5.25,59,31,151,,,Fitbit
U_IT9BN18GP51K,06-Apr-2024,7311,5.22,46,38,,1286,2379.0,Fitbit
U_IT9BN18GP51K,2024/04/07 00:00,5751,4.11,,2,98,1221,2337.0,Fitbit
U_IT9BN18GP51K,2024-04-08,7997,5.71,81,11,92,1238,1977.0,Fitbit
U_IT9BN18GP51K,2024/04/09 00:00,5899,,55,1,162,1288,1968.0,Fitbit
U_IT9BN18GP51K,2024-04-10,9779,6.99,56,32,142,1319,2464.0,Fitbit
U_IT9BN18GP51K,2024/04/11 00:00,10304,7.36,76,1,33,,2695.0,Fitbit
U_IT9BN18GP51K,04/13/2024,4285,3.06,27,27,2,1275,2243.0,Fitbit
U_IT9BN18GP51K,14-Apr-2024,7192,5.14,,16,18,1296,2631.0,Fitbit
U_IT9BN18GP51K,2024-04-15,9750,,52,16,179,1283,2112.0,Fitbit
U_IT9BN18GP51K,2024-04-16,4008,2.86,23,27,9,1332,2089.0,Fitbit
U_IT9BN18GP51K,2024/04/17 00:00,9545,6.82,58,10,106,1321,2355.0,Fitbit
U_IT9BN18GP51K,04/18/2024,8603,6.14,56,31,148,1332,2125.0,Fitbit
